,UserID,Game,Hours,Ratings
167239,70525721,Sid Meier's Civilization V,59.0,2
167241,70525721,Raiden Legacy,0.5,1
167243,150326378,Town of Salem,30.0,2
167245,150326378,Team Fortress 2,25.0,2
167247,150326378,Counter-Strike Global Offensive,18.4,1
167249,150326378,War Thunder,12.5,1
167251,150326378,Dead Island Riptide,6.0,1
167253,150326378,Unturned,1.9,1
167255,150326378,Dota 2,1.8,1
167257,150326378,Risk of Rain,1.2,1
167259,150326378,Loadout,1.1,1
167263,239661767,Alien Swarm,5.6,1
167265,239661767,Left 4 Dead 2,2.9,1
167268,68200610,Sid Meier's Civilization V,646.0,4
167270,68200610,The Elder Scrolls V Skyrim,75.0,2
167272,68200610,FINAL FANTASY XI,50.0,2
167274,68200610,Deus Ex Human Revolution,34.0,2
167277,131465743,Counter-Strike Global Offensive,60.0,2
167279,284526944,Dota 2,178.0,3
167282,180501401,Farming Simulator 15,87.0,2
167284,180501401,Cities Skylines,23.0,2
167286,180501401,Euro Truck Simulator 2,4.4,1
167288,180501401,Crusader Kings II,3.1,1
167290,180501401,Train Simulator,2.3,1
167294,205439135,Dota 2,2.0,1
167296,280955228,Team Fortress 2,1.0,1
167298,280955228,Fallout 3 - Game of the Year Edition,0.3,1
167300,58905429,War Thunder,433.0,3
167302,58905429,Arma 3,376.0,3
167304,58905429,Counter-Strike Global Offensive,56.0,2
167306,58905429,Assassin's Creed II,39.0,2
167308,58905429,The Elder Scrolls V Skyrim,38.0,2
167310,58905429,XCOM Enemy Unknown,23.0,2
167312,58905429,Train Fever,22.0,2
167314,58905429,Door Kickers,22.0,2
167316,58905429,Mafia II,21.0,2
167318,58905429,Sid Meier's Civilization V,19.1,1
167320,58905429,Rocket League,16.8,1
167322,58905429,The Binding of Isaac,15.5,1
167324,58905429,How to Survive,13.1,1
167326,58905429,State of Decay,12.3,1
167328,58905429,Far Cry 3,11.2,1
167330,58905429,DayZ,11.2,1
167332,58905429,Assassin's Creed IV Black Flag,10.8,1
167334,58905429,Game Dev Tycoon,10.7,1
167336,58905429,Banished,10.3,1
167338,58905429,The Walking Dead,7.9,1
167340,58905429,Call of Juarez Gunslinger,7.4,1
167342,58905429,Gunpoint,6.5,1
167344,58905429,Spec Ops The Line,6.2,1
167346,58905429,Alien Swarm,5.9,1
167348,58905429,Chivalry Medieval Warfare,4.7,1
167350,58905429,Homefront,4.5,1
167352,58905429,Dragon Age Origins - Ultimate Edition,4.5,1
167354,58905429,"Papers, Please",4.4,1
167356,58905429,Robocraft,3.8,1
167358,58905429,Borderlands,2.9,1
167360,58905429,LIMBO,2.8,1
167362,58905429,Shadowrun Returns,2.8,1
167364,58905429,Godus,2.8,1
167366,58905429,Mount & Blade Warband,2.5,1
167368,58905429,Euro Truck Simulator 2,2.3,1
167370,58905429,Assassin's Creed Brotherhood,2.0,1
167372,58905429,Space Engineers,1.8,1
167374,58905429,Star Wars Republic Commando,1.7,1
167376,58905429,The Bard's Tale,1.6,1
167378,58905429,Neverending Nightmares,1.6,1
167380,58905429,Arma Cold War Assault,1.6,1
167382,58905429,Sine Mora,1.5,1
167384,58905429,LEGO Worlds,1.5,1
167386,58905429,Dark Souls Prepare to Die Edition,1.4,1
167388,58905429,Dwarfs!?,1.3,1
167390,58905429,Dota 2,1.3,1
167392,58905429,Mass Effect,1.3,1
167394,58905429,Medieval Engineers,1.3,1
167396,58905429,Portal,1.3,1
167398,58905429,Assassin's Creed III,1.2,1
167400,58905429,Botanicula,1.2,1
167402,58905429,The Lord of the Rings War in the North,1.2,1
167404,58905429,Guns of Icarus Online,1.1,1
167406,58905429,Neverwinter Nights 2 Platinum,1.0,1
167408,58905429,Arma Tactics,1.0,1
167410,58905429,Thomas Was Alone,1.0,1
167412,58905429,Valkyria Chronicles,0.9,1
167414,58905429,Counter-Strike,0.9,1
167416,58905429,Machinarium,0.8,1
167418,58905429,Dishonored (RU),0.8,1
167420,58905429,Guardians of Middle-earth,0.7,1
167422,58905429,Brothers - A Tale of Two Sons,0.7,1
167424,58905429,Titan Quest,0.6,1
167426,58905429,ORION Prelude,0.6,1
167428,58905429,Mirror's Edge,0.6,1
167430,58905429,Besiege,0.6,1
167432,58905429,Euro Truck Simulator,0.6,1
167434,58905429,Metro 2033,0.6,1
167436,58905429,Portal 2,0.6,1
167438,58905429,Numen Contest of Heroes,0.6,1
167440,58905429,King Arthur II - The Role-playing Wargame,0.4,1
167442,58905429,Dear Esther,0.4,1
167444,58905429,Toy Soldiers,0.4,1
167446,58905429,Shelter,0.3,1
167448,58905429,Hotline Miami,0.3,1
167450,58905429,Medieval II Total War Kingdoms,0.2,1
167452,58905429,Waking Mars,0.2,1
167454,58905429,Spelunky,0.2,1
167456,58905429,Arma 2 DayZ Mod,0.2,1
167458,58905429,Arma 2,0.2,1
167460,58905429,Medieval II Total War,0.2,1
167462,58905429,Proteus,0.1,1
167464,58905429,Heroes & Generals,0.1,1
167466,58905429,Clicker Heroes,0.1,1
167758,162894582,Dota 2,3.2,1
167760,138725344,The Elder Scrolls V Skyrim,116.0,3
167762,138725344,Counter-Strike Global Offensive,55.0,2
167764,138725344,Left 4 Dead 2,35.0,2
167766,138725344,Portal 2,22.0,2
167768,138725344,Outlast,19.8,1
167770,138725344,PAYDAY 2,12.9,1
167772,138725344,Garry's Mod,8.1,1
167774,138725344,TERA,4.8,1
167776,138725344,Slender The Arrival,4.7,1
167778,138725344,BattleBlock Theater,2.8,1
167780,138725344,Castle Crashers,1.3,1
167782,138725344,Dead Space 2,1.1,1
167784,138725344,Dota 2,0.7,1
167786,138725344,Insurgency,0.4,1
167793,120113754,Warframe,520.0,4
167795,120113754,Assassin's Creed Syndicate,35.0,2
167797,120113754,METAL GEAR SOLID V THE PHANTOM PAIN,15.7,1
167799,120113754,Left 4 Dead 2,5.1,1
167801,120113754,Unturned,4.9,1
167803,120113754,Robocraft,0.6,1
167808,119430691,Dota 2,877.0,4
167810,119430691,Counter-Strike Source,10.9,1
167812,37343172,Counter-Strike,165.0,3
167821,84706664,Sid Meier's Civilization V,4.9,1
167823,84293720,Team Fortress 2,7.0,1
167825,187545648,Dota 2,519.0,4
167827,187545648,Team Fortress 2,0.6,1
167829,187545648,Strife,0.5,1
167831,187545648,Unturned,0.4,1
167833,187545648,Block N Load,0.3,1
167852,132927208,Call of Duty Modern Warfare 3,168.0,3
167854,132927208,Call of Duty Modern Warfare 3 - Multiplayer,4.3,1
167857,54999247,Counter-Strike Source,167.0,3
167859,54999247,Call of Duty Modern Warfare 2 - Multiplayer,105.0,3
167861,54999247,Left 4 Dead 2,96.0,2
167863,54999247,Call of Duty Modern Warfare 2,25.0,2
167865,54999247,Team Fortress 2,14.5,1
167867,54999247,Counter-Strike,0.5,1
167873,49627054,Counter-Strike,4.5,1
167880,295387869,Unturned,21.0,2
167891,263470824,Dota 2,5.5,1
167894,51822361,Left 4 Dead,343.0,3
167896,51822361,Dota 2,329.0,3
167898,51822361,Dragon Nest Europe,279.0,3
167900,51822361,The Elder Scrolls V Skyrim,277.0,3
167902,51822361,Borderlands 2,249.0,3
167904,51822361,Torchlight II,211.0,3
167906,51822361,Fallout New Vegas,149.0,3
167908,51822361,WAKFU,109.0,3
167910,51822361,Divinity Original Sin,93.0,2
167912,51822361,Sid Meier's Civilization V,71.0,2
167914,51822361,Counter-Strike Source,70.0,2
167916,51822361,The Mighty Quest For Epic Loot,54.0,2
167918,51822361,"Warhammer 40,000 Dawn of War II",51.0,2
167920,51822361,Orcs Must Die!,47.0,2
167922,51822361,Left 4 Dead 2,39.0,2
167924,51822361,Shadowrun Returns,38.0,2
167926,51822361,The Elder Scrolls III Morrowind,32.0,2
167928,51822361,Skullgirls,31.0,2
167930,51822361,Guild Wars Game of the Year,29.0,2
167932,51822361,Rogue Legacy,25.0,2
167934,51822361,Pillars of Eternity,24.0,2
167936,51822361,Team Fortress 2,24.0,2
167938,51822361,Skulls of the Shogun,24.0,2
167940,51822361,"Warhammer 40,000 Dawn of War  Soulstorm",23.0,2
167942,51822361,Torchlight,22.0,2
167944,51822361,Tomb Raider,21.0,2
167946,51822361,Kingdoms of Amalur Reckoning,18.3,1
167948,51822361,Mark of the Ninja,16.9,1
167950,51822361,Dungeon Siege,16.2,1
167952,51822361,Card Hunter,15.9,1
167954,51822361,Assassin's Creed,15.6,1
167956,51822361,Anno 2070,15.5,1
167958,51822361,Half-Life,14.6,1
167960,51822361,Hero Siege,14.1,1
167962,51822361,Dungeon Siege 2,14.1,1
167964,51822361,Magicka,13.4,1
167966,51822361,Anna - Extended Edition,12.2,1
167968,51822361,The Elder Scrolls IV Oblivion ,12.0,1
167970,51822361,XCOM Enemy Unknown,10.3,1
167972,51822361,Orcs Must Die! 2,9.6,1
167974,51822361,Magic The Gathering - Duels of the Planeswalkers,9.3,1
167976,51822361,Grim Dawn,8.8,1
167978,51822361,Valdis Story Abyssal City,8.6,1
167980,51822361,Penumbra Black Plague,8.5,1
167982,51822361,E.Y.E Divine Cybermancy,8.2,1
167984,51822361,FORCED,7.8,1
167986,51822361,All Zombies Must Die!,7.5,1
167988,51822361,Agarest Generations of War,7.1,1
167990,51822361,Loadout,7.0,1
167992,51822361,Shank,6.8,1
167994,51822361,Bastion,5.9,1
167996,51822361,SteamWorld Dig,5.7,1
167998,51822361,CastleStorm,5.2,1
168000,51822361,Heroes of Might & Magic V,4.8,1
168002,51822361,Portal,4.4,1
168004,51822361,Borderlands,4.2,1
168006,51822361,Assassin's Creed II,4.0,1
168008,51822361,Penumbra Overture,3.9,1
168010,51822361,Batman Arkham Asylum GOTY Edition,3.8,1
168012,51822361,S.T.A.L.K.E.R. Shadow of Chernobyl,3.6,1
168014,51822361,Alien Swarm,3.5,1
168016,51822361,Prototype,3.5,1
168018,51822361,Dust An Elysian Tail,3.3,1
168020,51822361,Assault Android Cactus,2.8,1
168022,51822361,Anomaly Warzone Earth,2.7,1
168024,51822361,Burn Zombie Burn,2.6,1
168026,51822361,Warframe,2.5,1
168028,51822361,Styx Master of Shadows,2.4,1
168030,51822361,Might & Magic Duel of Champions,2.4,1
168032,51822361,Kung Fu Strike The Warrior's Rise,2.4,1
168034,51822361,Dungeon Defenders,2.1,1
168036,51822361,"Warhammer 40,000 Dawn of War II - Chaos Rising",1.7,1
168038,51822361,Endless Legend,1.7,1
168040,51822361,Half-Life 2,1.7,1
168042,51822361,Bulletstorm,1.5,1
168044,51822361,Giana Sisters Twisted Dreams,1.4,1
168046,51822361,The Secret of Monkey Island Special Edition,1.2,1
168048,51822361,Braid,1.1,1
168050,51822361,Dungeon Siege III,1.0,1
168052,51822361,Deponia,0.9,1
168054,51822361,Final Exam,0.9,1
168056,51822361,Firefall,0.8,1
168058,51822361,Natural Selection 2,0.6,1
168060,51822361,Penumbra Requiem,0.5,1
168062,51822361,Terraria,0.4,1
168064,51822361,Canyon Capers,0.4,1
168066,51822361,The Incredible Adventures of Van Helsing,0.3,1
168068,51822361,Archeblade,0.3,1
168070,51822361,Phoenix Force,0.3,1
168072,51822361,Krater,0.3,1
168074,51822361,Spiral Knights,0.2,1
168153,206655674,The Expendabros,9.7,1
168155,206655674,Dead Island Epidemic,1.3,1
168157,206655674,Warframe,1.2,1
168160,79372485,Call of Duty Modern Warfare 2 - Multiplayer,251.0,3
168162,79372485,Call of Duty Modern Warfare 2,0.1,1
168164,255748761,METAL GEAR SOLID V THE PHANTOM PAIN,37.0,2
168167,76046711,Zombie Panic Source,10.6,1
168169,76046711,Team Fortress 2,1.3,1
168171,76046711,Smashball,0.3,1
168173,250549171,Dota 2,0.3,1
168175,247065555,Heroes & Generals,22.0,2
168177,247065555,DC Universe Online,2.0,1
168179,247065555,Defiance,1.7,1
168181,247065555,Warframe,1.2,1
168183,247065555,APB Reloaded,0.9,1
168185,247065555,War Thunder,0.4,1
168187,247065555,Blacklight Retribution,0.3,1
168191,236068797,Dota 2,4.4,1
168193,134078373,Team Fortress 2,1.9,1
168195,237173035,Unturned,12.9,1
168197,237173035,BLOCKADE 3D,1.5,1
168207,149931915,Dota 2,10.6,1
168209,205392512,Dota 2,6.9,1
168211,115567288,AdVenture Capitalist,278.0,3
168213,115567288,The Elder Scrolls V Skyrim,108.0,3
168215,115567288,Dungeons & Dragons Online,49.0,2
168217,115567288,Robocraft,0.7,1
168224,137475392,Resident Evil Revelations / Biohazard Revelations,1.0,1
168226,73862588,Call of Duty Black Ops,9.9,1
168229,118721220,Path of Exile,1.8,1
168231,96741968,Team Fortress 2,4.4,1
168233,189177145,Don't Starve Together Beta,84.0,2
168235,189177145,ARK Survival Evolved,32.0,2
168237,189177145,Strife,28.0,2
168239,189177145,METAL GEAR SOLID V THE PHANTOM PAIN,23.0,2
168241,189177145,Marvel Heroes 2015,2.4,1
168243,189177145,Nosgoth,1.2,1
168247,157193017,Grand Theft Auto V,96.0,2
168249,157193017,Takedown Red Sabre,3.0,1
168251,157193017,PAYDAY 2,0.7,1
168264,125016435,Dota 2,0.6,1
168266,81128865,Call of Duty Black Ops,0.5,1
168268,81128865,Call of Duty Black Ops - Multiplayer,0.3,1
168270,66748534,Counter-Strike,17.4,1
168272,66748534,Deathmatch Classic,0.2,1
168274,66748534,Counter-Strike Condition Zero Deleted Scenes,0.2,1
168279,117601858,Terraria,330.0,3
168281,117601858,Fallout New Vegas,229.0,3
168283,117601858,State of Decay,132.0,3
168285,117601858,Borderlands 2,88.0,2
168287,117601858,Saints Row IV,70.0,2
168289,117601858,FTL Faster Than Light,45.0,2
168291,117601858,Rogue Legacy,41.0,2
168293,117601858,BioShock 2,25.0,2
168295,117601858,BioShock Infinite,16.0,1
168297,117601858,Hotline Miami,14.2,1
168299,117601858,The Bridge,11.7,1
168301,117601858,Fallout Tactics,11.7,1
168303,117601858,Broforce,11.4,1
168305,117601858,Garry's Mod,9.1,1
168307,117601858,Don't Starve,8.2,1
168309,117601858,Audiosurf,3.6,1
168311,117601858,Fallout,3.4,1
168313,117601858,The Expendabros,3.4,1
168315,117601858,Arma 2 DayZ Mod,1.1,1
168317,117601858,Arma 2,0.6,1
168319,117601858,Arma 2 Operation Arrowhead,0.4,1
168337,6439568,Counter-Strike,251.0,3
168339,6439568,Call of Duty Ghosts - Multiplayer,56.0,2
168341,6439568,Counter-Strike Source,44.0,2
168343,6439568,Counter-Strike Global Offensive,9.5,1
168345,6439568,Heroes & Generals,1.6,1
168347,6439568,Call of Duty Ghosts,1.3,1
168354,188665937,Dota 2,74.0,2
168356,91863842,Football Manager 2012,45.0,2
168359,155153886,The Lord of the Rings War in the North,0.7,1
168361,283710888,Dota 2,8.0,1
168363,42017429,The Ship Single Player,0.6,1
168367,94607216,Counter-Strike Source,0.8,1
168369,212502033,Dota 2,54.0,2
168378,150135487,Watch_Dogs,26.0,2
168380,150135487,Garry's Mod,17.3,1
168382,150135487,Grand Theft Auto IV,17.3,1
168384,150135487,Counter-Strike Global Offensive,7.2,1
168386,150135487,Rust,6.6,1
168388,150135487,Tom Clancy's Ghost Recon Phantoms - NA,0.6,1
168390,150135487,Crash Time II,0.3,1
168392,150135487,Team Fortress 2,0.3,1
168394,150135487,Dino D-Day,0.2,1
168396,150135487,Pid ,0.2,1
168398,150135487,Archeblade,0.2,1
168419,144103384,Dota 2,447.0,3
168421,117097969,Call of Duty World at War,14.1,1
168423,117097969,Call of Duty Black Ops II - Multiplayer,0.5,1
168425,117097969,Call of Duty Black Ops II - Zombies,0.2,1
168428,179267280,Dota 2,12.0,1
168430,80735594,Aliens vs. Predator,25.0,2
168432,207316620,Star Wars - Battlefront II,30.0,2
168434,60608576,Counter-Strike Global Offensive,802.0,4
168436,60608576,Call of Duty Modern Warfare 2 - Multiplayer,424.0,3
168438,60608576,Terraria,334.0,3
168440,60608576,Team Fortress 2,299.0,3
168442,60608576,Zombie Panic Source,292.0,3
168444,60608576,DARK SOULS II,181.0,3
168446,60608576,The Elder Scrolls V Skyrim,74.0,2
168448,60608576,Dark Souls Prepare to Die Edition,58.0,2
168450,60608576,MapleStory,55.0,2
168452,60608576,Left 4 Dead 2,45.0,2
168454,60608576,Killing Floor,45.0,2
168456,60608576,The Binding of Isaac,44.0,2
168458,60608576,Borderlands 2,39.0,2
168460,60608576,DC Universe Online,37.0,2
168462,60608576,Call of Duty Modern Warfare 2,26.0,2
168464,60608576,Fallout New Vegas,23.0,2
168466,60608576,Torchlight II,23.0,2
168468,60608576,Half-Life 2,21.0,2
168470,60608576,Torchlight,19.1,1
168472,60608576,Hitman Absolution,18.8,1
168474,60608576,Garry's Mod,18.0,1
168476,60608576,Magicka,14.7,1
168478,60608576,BRINK,13.6,1
168480,60608576,XCOM Enemy Unknown,13.5,1
168482,60608576,FTL Faster Than Light,12.8,1
168484,60608576,Risk of Rain,12.2,1
168486,60608576,DayZ,12.1,1
168488,60608576,Dragon Nest,11.6,1
168490,60608576,Half-Life 2 Deathmatch,11.1,1
168492,60608576,Dishonored,9.9,1
168494,60608576,Company of Heroes Tales of Valor,9.8,1
168496,60608576,Metro 2033,9.5,1
168498,60608576,Middle-earth Shadow of Mordor,9.5,1
168500,60608576,Half-Life 2 Episode Two,9.4,1
168502,60608576,Dota 2,8.5,1
168504,60608576,Contagion,7.8,1
168506,60608576,Rocket League,7.7,1
168508,60608576,Don't Starve Together Beta,7.0,1
168510,60608576,Portal 2,6.8,1
168512,60608576,Borderlands The Pre-Sequel,6.6,1
168514,60608576,Saints Row The Third,6.6,1
168516,60608576,Sid Meier's Civilization V,6.3,1
168518,60608576,Synergy,6.1,1
168520,60608576,Sniper Elite V2,6.1,1
168522,60608576,Portal,5.7,1
168524,60608576,Alien Swarm,5.6,1
168526,60608576,Half-Life 2 Episode One,5.1,1
168528,60608576,BioShock,3.9,1
168530,60608576,DmC Devil May Cry,3.8,1
168532,60608576,Company of Heroes Opposing Fronts,3.7,1
168534,60608576,Loadout,3.2,1
168536,60608576,Alan Wake,3.0,1
168538,60608576,TERA,2.8,1
168540,60608576,War Thunder,2.7,1
168542,60608576,Tomb Raider,2.4,1
168544,60608576,Super Monday Night Combat,2.1,1
168546,60608576,BioShock Infinite,1.9,1
168548,60608576,Cry of Fear,1.9,1
168550,60608576,Devil May Cry 4,1.8,1
168552,60608576,Amnesia The Dark Descent,1.7,1
168554,60608576,LIMBO,1.6,1
168556,60608576,Damned,1.5,1
168558,60608576,Crysis 2 Maximum Edition,1.5,1
168560,60608576,Magicka Wizard Wars,1.4,1
168562,60608576,Star Wars - Battlefront II,1.3,1
168564,60608576,No More Room in Hell,1.3,1
168566,60608576,Deus Ex Human Revolution,1.2,1
168568,60608576,Insurgency Modern Infantry Combat,1.1,1
168570,60608576,PlanetSide 2,1.1,1
168572,60608576,Lords Of The Fallen,1.1,1
168574,60608576,Unturned,1.0,1
168576,60608576,Super Meat Boy,1.0,1
168578,60608576,Company of Heroes,0.9,1
168580,60608576,Alien Breed 2 Assault,0.9,1
168582,60608576,ArcheAge,0.9,1
168584,60608576,Realm of the Mad God,0.8,1
168586,60608576,Sleeping Dogs,0.8,1
168588,60608576,PAYDAY The Heist,0.8,1
168590,60608576,Guns of Icarus Online,0.7,1
168592,60608576,Sniper Elite Nazi Zombie Army 2,0.7,1
168594,60608576,Burnout Paradise The Ultimate Box,0.7,1
168596,60608576,Dead Space,0.7,1
168598,60608576,Red Faction Armageddon,0.6,1
168600,60608576,Vindictus,0.6,1
168602,60608576,Half-Life 2 Lost Coast,0.4,1
168604,60608576,Tom Clancy's Ghost Recon Phantoms - NA,0.4,1
168606,60608576,Dirty Bomb,0.4,1
168608,60608576,Medal of Honor(TM) Single Player,0.4,1
168610,60608576,Dungeon Defenders II,0.3,1
168612,60608576,Darksiders,0.3,1
168614,60608576,HAWKEN,0.3,1
168616,60608576,Superbrothers Sword & Sworcery EP,0.1,1
168683,167343650,Dota 2,99.0,2
168685,26762388,The Elder Scrolls V Skyrim,1090.0,5
168687,26762388,Mount & Blade Warband,825.0,4
168689,26762388,Dragon Age Origins,405.0,3
168691,26762388,Chivalry Medieval Warfare,340.0,3
168693,26762388,Saints Row The Third,333.0,3
168695,26762388,Terraria,327.0,3
168697,26762388,Counter-Strike Source,316.0,3
168699,26762388,Mass Effect 2,311.0,3
168701,26762388,Saints Row 2,308.0,3
168703,26762388,Dota 2,235.0,3
168705,26762388,Far Cry 3,234.0,3
168707,26762388,Age of Empires II HD Edition,227.0,3
168709,26762388,Just Cause 2,196.0,3
168711,26762388,Assassin's Creed IV Black Flag,185.0,3
168713,26762388,Assassin's Creed II,182.0,3
168715,26762388,Portal 2,178.0,3
168717,26762388,Tropico 4,170.0,3
168719,26762388,The Witcher 3 Wild Hunt,154.0,3
168721,26762388,Deus Ex Human Revolution,147.0,3
168723,26762388,Fallout New Vegas,139.0,3
168725,26762388,Sleeping Dogs,139.0,3
168727,26762388,Grand Theft Auto San Andreas,135.0,3
168729,26762388,BioShock Infinite,135.0,3
168731,26762388,Max Payne 3,126.0,3
168733,26762388,Need for Speed Hot Pursuit,122.0,3
168735,26762388,Wolfenstein The New Order,122.0,3
168737,26762388,The Elder Scrolls III Morrowind,116.0,3
168739,26762388,Far Cry 3 Blood Dragon,107.0,3
168741,26762388,Grand Theft Auto V,103.0,3
168743,26762388,Worms Reloaded,91.0,2
168745,26762388,From Dust,91.0,2
168747,26762388,Middle-earth Shadow of Mordor,89.0,2
168749,26762388,Assassin's Creed Revelations,88.0,2
168751,26762388,Guacamelee! Gold Edition,86.0,2
168753,26762388,Kingdoms of Amalur Reckoning,82.0,2
168755,26762388,Eufloria,81.0,2
168757,26762388,Tropico 3 - Steam Special Edition,80.0,2
168759,26762388,Sid Meier's Civilization IV,76.0,2
168761,26762388,FINAL FANTASY VII,75.0,2
168763,26762388,Surgeon Simulator,70.0,2
168765,26762388,Neverwinter Nights 2 Platinum,69.0,2
168767,26762388,Batman Arkham Asylum,69.0,2
168769,26762388,Counter-Strike Global Offensive,66.0,2
168771,26762388,Left 4 Dead,64.0,2
168773,26762388,Star Wars Jedi Knight Jedi Academy,64.0,2
168775,26762388,"On the Rain-Slick Precipice of Darkness, Episode Two",62.0,2
168777,26762388,Star Wars Knights of the Old Republic,62.0,2
168779,26762388,Red Faction Guerrilla Steam Edition,60.0,2
168781,26762388,Magic 2014 ,55.0,2
168783,26762388,Batman Arkham City GOTY,51.0,2
168785,26762388,Saints Row IV,50.0,2
168787,26762388,Trine,48.0,2
168789,26762388,Max Payne 2 The Fall of Max Payne,48.0,2
168791,26762388,Torchlight,44.0,2
168793,26762388,Mafia II,44.0,2
168795,26762388,Batman Arkham City,42.0,2
168797,26762388,Dead Island,42.0,2
