,UserID,Game,Hours,Min_Hours,Max_Hours,Ratings
57392,17649444,Crysis Wars,0.2,0.1,12.2,0.016393442622950817
57393,87734805,Crysis Wars,0.2,0.1,12.2,0.016393442622950817
57394,11978743,Crysis Wars,0.1,0.1,12.2,0.008196721311475409
57395,33282871,Crysis Wars,4.5,0.1,12.2,0.3688524590163935
57396,86055705,Crysis Wars,0.3,0.1,12.2,0.024590163934426233
57397,975449,Crysis Wars,0.2,0.1,12.2,0.016393442622950817
57398,55761025,Crysis Wars,1.1,0.1,12.2,0.09016393442622953
57399,48798067,Crysis Wars,1.0,0.1,12.2,0.0819672131147541
57400,62990992,Crysis Wars,0.1,0.1,12.2,0.008196721311475409
57401,95699780,Crysis Wars,12.2,0.1,12.2,1.0
57402,111551727,Crysis Wars,0.2,0.1,12.2,0.016393442622950817
57403,30519870,Crysis Wars,1.1,0.1,12.2,0.09016393442622953
57404,14465359,Crysis Wars,0.8,0.1,12.2,0.06557377049180327
57405,69954842,Crysis Wars,0.1,0.1,12.2,0.008196721311475409
57406,88248085,Crysis Wars,4.7,0.1,12.2,0.3852459016393443
57407,141161011,Heroes of Might & Magic III - HD Edition,0.8,0.5,83.0,0.00963855421686747
57409,132784716,Heroes of Might & Magic III - HD Edition,2.8,0.5,83.0,0.033734939759036145
57410,81672131,Heroes of Might & Magic III - HD Edition,0.5,0.5,83.0,0.006024096385542169
57411,262195804,Heroes of Might & Magic III - HD Edition,1.1,0.5,83.0,0.013253012048192772
57412,185272838,Heroes of Might & Magic III - HD Edition,9.4,0.5,83.0,0.11325301204819276
57413,198081354,Heroes of Might & Magic III - HD Edition,4.9,0.5,83.0,0.059036144578313264
57414,65935023,Heroes of Might & Magic III - HD Edition,1.5,0.5,83.0,0.018072289156626502
57419,59103567,Football Manager 2010,2.6,2.6,2603.0,0.0009988474836726854
57424,54826284,Football Manager 2010,55.0,2.6,2603.0,0.021129466000768343
57426,55016054,Football Manager 2010,25.0,2.6,2603.0,0.009604302727621977
57427,59575100,Football Manager 2010,71.0,2.6,2603.0,0.02727621974644641
57429,58897206,Football Manager 2010,71.0,2.6,2603.0,0.02727621974644641
57430,75938972,Football Manager 2010,4.7,2.6,2603.0,0.0018056089127929317
57431,54894744,Football Manager 2010,8.4,2.6,2603.0,0.0032270457164809835
57433,43240189,Football Manager 2010,15.5,2.6,2603.0,0.005954667691125624
57436,67341526,Football Manager 2010,19.7,2.6,2603.0,0.007568190549366116
57438,78481493,Football Manager 2010,31.0,2.6,2603.0,0.011909335382251248
57439,108160472,Football Manager 2010,5.0,2.6,2603.0,0.001920860545524395
57442,57912466,Football Manager 2010,38.0,2.6,2603.0,0.0145985401459854
57444,67729721,Football Manager 2010,5.4,2.6,2603.0,0.0020745293891663466
57445,57918339,Football Manager 2010,16.9,2.6,2603.0,0.006492508643872455
57447,61990738,Football Manager 2010,41.0,2.6,2603.0,0.015751056473300037
57448,57194796,Football Manager 2010,12.5,2.6,2603.0,0.0048021513638109884
57450,20200395,Castlevania Lords of Shadow 2,73.0,0.4,73.0,1.0
57451,24469287,Castlevania Lords of Shadow 2,14.2,0.4,73.0,0.19452054794520546
57452,87341384,Castlevania Lords of Shadow 2,25.0,0.4,73.0,0.3424657534246575
57453,133228469,Castlevania Lords of Shadow 2,6.1,0.4,73.0,0.08356164383561643
57454,275120552,Castlevania Lords of Shadow 2,0.4,0.4,73.0,0.0054794520547945215
57455,116564064,Castlevania Lords of Shadow 2,6.8,0.4,73.0,0.09315068493150684
57456,112148863,Castlevania Lords of Shadow 2,0.9,0.4,73.0,0.012328767123287673
57457,20200395,The Darkness II,11.4,0.3,31.0,0.36774193548387096
57458,60217594,The Darkness II,4.9,0.3,31.0,0.15806451612903227
57459,87907200,The Darkness II,16.6,0.3,31.0,0.535483870967742
57460,96204317,The Darkness II,27.0,0.3,31.0,0.8709677419354839
57461,87734805,The Darkness II,0.8,0.3,31.0,0.025806451612903226
57462,24469287,The Darkness II,0.7,0.3,31.0,0.022580645161290318
57463,11403772,The Darkness II,5.2,0.3,31.0,0.16774193548387098
57464,99077905,The Darkness II,4.3,0.3,31.0,0.13870967741935486
57465,33214968,The Darkness II,31.0,0.3,31.0,1.0
57466,101602586,The Darkness II,7.5,0.3,31.0,0.2419354838709677
57467,122026623,The Darkness II,31.0,0.3,31.0,1.0
57468,38049880,The Darkness II,1.6,0.3,31.0,0.05161290322580645
57469,122798021,The Darkness II,3.3,0.3,31.0,0.1064516129032258
57470,123101539,The Darkness II,10.6,0.3,31.0,0.3419354838709677
57471,80189887,The Darkness II,2.3,0.3,31.0,0.07419354838709677
57472,45411694,The Darkness II,5.6,0.3,31.0,0.18064516129032254
57473,127344335,The Darkness II,2.0,0.3,31.0,0.06451612903225806
57474,88603472,The Darkness II,6.2,0.3,31.0,0.2
57475,127992087,The Darkness II,6.8,0.3,31.0,0.21935483870967745
57476,107913460,The Darkness II,2.1,0.3,31.0,0.06774193548387097
57477,57603447,The Darkness II,2.0,0.3,31.0,0.06451612903225806
57478,45617627,The Darkness II,3.5,0.3,31.0,0.1129032258064516
57479,27279261,The Darkness II,3.0,0.3,31.0,0.0967741935483871
57480,17530772,The Darkness II,0.9,0.3,31.0,0.02903225806451613
57481,156565178,The Darkness II,0.4,0.3,31.0,0.012903225806451613
57482,48798067,The Darkness II,5.5,0.3,31.0,0.1774193548387097
57483,62990992,The Darkness II,3.0,0.3,31.0,0.0967741935483871
57484,96696864,The Darkness II,8.8,0.3,31.0,0.2838709677419355
57485,40212239,The Darkness II,1.6,0.3,31.0,0.05161290322580645
57486,16645459,The Darkness II,7.4,0.3,31.0,0.23870967741935484
57487,33778112,The Darkness II,0.3,0.3,31.0,0.00967741935483871
57488,44314169,The Darkness II,9.0,0.3,31.0,0.2903225806451613
57489,50818751,The Darkness II,16.6,0.3,31.0,0.535483870967742
57490,59925638,The Darkness II,8.3,0.3,31.0,0.267741935483871
57491,59332369,The Darkness II,0.9,0.3,31.0,0.02903225806451613
57492,20200395,Tribes Ascend,9.6,0.1,43.0,0.2232558139534884
57493,85714521,Tribes Ascend,3.9,0.1,43.0,0.09069767441860464
57494,117531196,Tribes Ascend,1.2,0.1,43.0,0.027906976744186046
57495,126471719,Tribes Ascend,1.0,0.1,43.0,0.02325581395348837
57496,93644606,Tribes Ascend,1.1,0.1,43.0,0.02558139534883721
57497,179404476,Tribes Ascend,10.2,0.1,43.0,0.23720930232558135
57498,157341587,Tribes Ascend,19.7,0.1,43.0,0.4581395348837209
57499,152959594,Tribes Ascend,4.1,0.1,43.0,0.09534883720930233
57500,213231597,Tribes Ascend,0.2,0.1,43.0,0.004651162790697674
57501,86055705,Tribes Ascend,17.5,0.1,43.0,0.4069767441860465
57502,58057627,Tribes Ascend,0.3,0.1,43.0,0.0069767441860465115
57503,197904909,Tribes Ascend,0.2,0.1,43.0,0.004651162790697674
57504,55906572,Tribes Ascend,10.1,0.1,43.0,0.2348837209302325
57505,182851135,Tribes Ascend,0.4,0.1,43.0,0.009302325581395349
57506,196066421,Tribes Ascend,1.2,0.1,43.0,0.027906976744186046
57507,49462664,Tribes Ascend,0.5,0.1,43.0,0.011627906976744186
57508,126522515,Tribes Ascend,0.4,0.1,43.0,0.009302325581395349
57509,168539881,Tribes Ascend,0.3,0.1,43.0,0.0069767441860465115
57510,66650717,Tribes Ascend,2.9,0.1,43.0,0.06744186046511627
57511,42771635,Tribes Ascend,1.5,0.1,43.0,0.034883720930232565
57512,81746734,Tribes Ascend,1.7,0.1,43.0,0.03953488372093023
57513,88659639,Tribes Ascend,1.7,0.1,43.0,0.03953488372093023
57514,151662395,Tribes Ascend,0.7,0.1,43.0,0.01627906976744186
57515,155183068,Tribes Ascend,0.9,0.1,43.0,0.02093023255813953
57516,96400571,Tribes Ascend,10.9,0.1,43.0,0.2534883720930233
57517,55761025,Tribes Ascend,1.1,0.1,43.0,0.02558139534883721
57518,62097332,Tribes Ascend,0.4,0.1,43.0,0.009302325581395349
57519,113196318,Tribes Ascend,43.0,0.1,43.0,1.0
57520,129117376,Tribes Ascend,8.9,0.1,43.0,0.20697674418604653
57521,123734483,Tribes Ascend,0.6,0.1,43.0,0.013953488372093023
57522,101596530,Tribes Ascend,19.4,0.1,43.0,0.4511627906976744
57523,59662830,Tribes Ascend,0.3,0.1,43.0,0.0069767441860465115
57524,111163130,Tribes Ascend,5.7,0.1,43.0,0.1325581395348837
57525,169054646,Tribes Ascend,0.5,0.1,43.0,0.011627906976744186
57526,172795625,Tribes Ascend,3.5,0.1,43.0,0.08139534883720931
57527,234498398,Tribes Ascend,0.3,0.1,43.0,0.0069767441860465115
57528,165216496,Tribes Ascend,0.1,0.1,43.0,0.002325581395348837
57529,281864662,Tribes Ascend,0.2,0.1,43.0,0.004651162790697674
57530,117022366,Tribes Ascend,15.7,0.1,43.0,0.3651162790697674
57531,137334839,Tribes Ascend,5.0,0.1,43.0,0.11627906976744184
57532,58345543,Tribes Ascend,0.9,0.1,43.0,0.02093023255813953
57533,160887309,Tribes Ascend,1.9,0.1,43.0,0.04418604651162791
57534,164475918,Tribes Ascend,2.3,0.1,43.0,0.053488372093023255
57535,20200395,Puzzle Quest,7.7,2.9,81.0,0.09506172839506173
57536,84455820,Puzzle Quest,4.2,2.9,81.0,0.051851851851851864
57537,61506388,Puzzle Quest,72.0,2.9,81.0,0.8888888888888888
57538,70915652,Puzzle Quest,2.9,2.9,81.0,0.03580246913580247
57540,81439192,Puzzle Quest,13.2,2.9,81.0,0.16296296296296295
57542,20200395,Altitude,4.5,0.2,20.0,0.225
57543,33013552,Altitude,3.0,0.2,20.0,0.15
57544,65398650,Altitude,3.6,0.2,20.0,0.18
57545,276028696,Altitude,0.9,0.2,20.0,0.045
57546,250826540,Altitude,2.2,0.2,20.0,0.11
57547,38465050,Altitude,0.2,0.2,20.0,0.01
57548,71510748,Altitude,2.3,0.2,20.0,0.115
57549,26808868,Altitude,1.3,0.2,20.0,0.065
57550,174762197,Altitude,4.4,0.2,20.0,0.22000000000000006
57551,83090686,Altitude,20.0,0.2,20.0,1.0
57552,11149819,Altitude,16.3,0.2,20.0,0.8150000000000001
57553,58345543,Altitude,0.2,0.2,20.0,0.01
57554,131962554,Altitude,12.0,0.2,20.0,0.6
57555,20200395,Champions Online,4.2,0.5,218.0,0.01926605504587156
57556,44866715,Champions Online,1.2,0.5,218.0,0.005504587155963302
57557,93812486,Champions Online,0.5,0.5,218.0,0.0022935779816513767
57558,308695132,Champions Online,4.3,0.5,218.0,0.019724770642201832
57559,152959594,Champions Online,5.0,0.5,218.0,0.022935779816513763
57561,131023125,Champions Online,6.3,0.5,218.0,0.028899082568807338
57562,258482885,Champions Online,0.7,0.5,218.0,0.0032110091743119264
57564,177963795,Champions Online,1.7,0.5,218.0,0.0077981651376146785
57565,96249915,Champions Online,17.1,0.5,218.0,0.07844036697247707
57566,79073449,Champions Online,3.8,0.5,218.0,0.017431192660550456
57568,46028967,Champions Online,14.2,0.5,218.0,0.06513761467889909
57569,61779218,Champions Online,12.7,0.5,218.0,0.05825688073394495
57570,193545615,Champions Online,0.5,0.5,218.0,0.0022935779816513767
57571,165216496,Champions Online,0.6,0.5,218.0,0.002752293577981651
57572,71498571,Champions Online,2.8,0.5,218.0,0.012844036697247705
57573,81591317,Champions Online,2.7,0.5,218.0,0.012385321100917432
57575,47384303,Champions Online,53.0,0.5,218.0,0.2431192660550459
57576,20200395,Skullgirls Endless Beta,2.7,0.1,28.0,0.09642857142857143
57577,93644606,Skullgirls Endless Beta,13.7,0.1,28.0,0.4892857142857143
57578,60296891,Skullgirls Endless Beta,1.7,0.1,28.0,0.060714285714285714
57579,65342306,Skullgirls Endless Beta,11.1,0.1,28.0,0.3964285714285714
57580,49893565,Skullgirls Endless Beta,5.3,0.1,28.0,0.18928571428571428
57581,65398650,Skullgirls Endless Beta,1.8,0.1,28.0,0.0642857142857143
57582,47384202,Skullgirls Endless Beta,28.0,0.1,28.0,1.0
57583,57603447,Skullgirls Endless Beta,0.1,0.1,28.0,0.0035714285714285718
57584,81160212,Skullgirls Endless Beta,2.5,0.1,28.0,0.08928571428571429
57585,134322141,Skullgirls Endless Beta,0.1,0.1,28.0,0.0035714285714285718
57586,20200395,Booster Trooper,1.3,0.2,1.3,1.0
57587,21061921,Booster Trooper,0.6,0.2,1.3,0.4615384615384615
57588,20772968,Booster Trooper,0.2,0.2,1.3,0.15384615384615385
57589,20200395,Grand Theft Auto III,1.0,0.1,17.3,0.05780346820809248
57590,64787956,Grand Theft Auto III,0.9,0.1,17.3,0.05202312138728324
57591,68316900,Grand Theft Auto III,13.3,0.1,17.3,0.7687861271676301
57592,69009454,Grand Theft Auto III,0.2,0.1,17.3,0.011560693641618495
57593,116617462,Grand Theft Auto III,0.7,0.1,17.3,0.04046242774566474
57594,122026623,Grand Theft Auto III,5.6,0.1,17.3,0.3236994219653179
57595,152959594,Grand Theft Auto III,1.6,0.1,17.3,0.09248554913294796
57596,47672756,Grand Theft Auto III,13.1,0.1,17.3,0.7572254335260115
57597,48984158,Grand Theft Auto III,1.4,0.1,17.3,0.08092485549132948
57598,101731521,Grand Theft Auto III,0.2,0.1,17.3,0.011560693641618495
57599,71411882,Grand Theft Auto III,1.1,0.1,17.3,0.06358381502890173
57600,71411882,Grand Theft Auto III,0.2,0.1,17.3,0.011560693641618495
57601,131386705,Grand Theft Auto III,1.1,0.1,17.3,0.06358381502890173
57602,34919318,Grand Theft Auto III,2.0,0.1,17.3,0.11560693641618495
57603,93275329,Grand Theft Auto III,0.3,0.1,17.3,0.017341040462427744
57604,199628395,Grand Theft Auto III,0.7,0.1,17.3,0.04046242774566474
57605,71510748,Grand Theft Auto III,3.0,0.1,17.3,0.17341040462427745
57606,28472068,Grand Theft Auto III,0.4,0.1,17.3,0.023121387283236997
57607,28472068,Grand Theft Auto III,0.1,0.1,17.3,0.005780346820809247
57608,17530772,Grand Theft Auto III,0.5,0.1,17.3,0.02890173410404624
57609,82352462,Grand Theft Auto III,9.3,0.1,17.3,0.5375722543352601
57610,127426141,Grand Theft Auto III,1.7,0.1,17.3,0.09826589595375723
57611,155919035,Grand Theft Auto III,2.1,0.1,17.3,0.1213872832369942
57612,116876958,Grand Theft Auto III,1.6,0.1,17.3,0.09248554913294796
57613,8259307,Grand Theft Auto III,0.2,0.1,17.3,0.011560693641618495
57614,111551727,Grand Theft Auto III,10.1,0.1,17.3,0.5838150289017341
57615,86481908,Grand Theft Auto III,0.3,0.1,17.3,0.017341040462427744
57616,44010163,Grand Theft Auto III,15.2,0.1,17.3,0.8786127167630057
57617,81170946,Grand Theft Auto III,10.1,0.1,17.3,0.5838150289017341
57618,126191291,Grand Theft Auto III,5.4,0.1,17.3,0.31213872832369943
57619,75134679,Grand Theft Auto III,17.3,0.1,17.3,1.0
57620,77214425,Grand Theft Auto III,0.7,0.1,17.3,0.04046242774566474
57621,35864169,Grand Theft Auto III,0.5,0.1,17.3,0.02890173410404624
57622,162288536,Grand Theft Auto III,2.6,0.1,17.3,0.15028901734104047
57623,20200395,Grand Theft Auto Vice City,0.8,0.2,61.0,0.013114754098360656
57624,64787956,Grand Theft Auto Vice City,1.6,0.2,61.0,0.026229508196721308
57625,68316900,Grand Theft Auto Vice City,22.0,0.2,61.0,0.3606557377049181
57626,39622853,Grand Theft Auto Vice City,0.3,0.2,61.0,0.004918032786885246
57627,116617462,Grand Theft Auto Vice City,2.6,0.2,61.0,0.042622950819672135
57628,93669877,Grand Theft Auto Vice City,1.7,0.2,61.0,0.027868852459016397
57629,122026623,Grand Theft Auto Vice City,0.4,0.2,61.0,0.006557377049180328
57630,47672756,Grand Theft Auto Vice City,1.2,0.2,61.0,0.019672131147540985
57631,67001780,Grand Theft Auto Vice City,17.9,0.2,61.0,0.29344262295081963
57632,43684632,Grand Theft Auto Vice City,0.7,0.2,61.0,0.011475409836065572
57633,48984158,Grand Theft Auto Vice City,1.4,0.2,61.0,0.022950819672131147
57634,101731521,Grand Theft Auto Vice City,0.3,0.2,61.0,0.004918032786885246
57635,58057627,Grand Theft Auto Vice City,0.4,0.2,61.0,0.006557377049180328
57636,154458931,Grand Theft Auto Vice City,0.6,0.2,61.0,0.009836065573770493
57637,71411882,Grand Theft Auto Vice City,0.7,0.2,61.0,0.011475409836065572
57638,117949868,Grand Theft Auto Vice City,7.7,0.2,61.0,0.12622950819672132
57639,33865373,Grand Theft Auto Vice City,7.2,0.2,61.0,0.1180327868852459
57640,53091150,Grand Theft Auto Vice City,12.2,0.2,61.0,0.2
57641,146517796,Grand Theft Auto Vice City,22.0,0.2,61.0,0.3606557377049181
57642,34919318,Grand Theft Auto Vice City,2.8,0.2,61.0,0.045901639344262286
57643,159428605,Grand Theft Auto Vice City,0.3,0.2,61.0,0.004918032786885246
57644,55761025,Grand Theft Auto Vice City,0.3,0.2,61.0,0.004918032786885246
57645,71510748,Grand Theft Auto Vice City,4.9,0.2,61.0,0.08032786885245903
57646,28472068,Grand Theft Auto Vice City,5.3,0.2,61.0,0.08688524590163935
57647,28472068,Grand Theft Auto Vice City,0.4,0.2,61.0,0.006557377049180328
57648,17530772,Grand Theft Auto Vice City,4.8,0.2,61.0,0.07868852459016393
57649,111442295,Grand Theft Auto Vice City,1.9,0.2,61.0,0.031147540983606555
57650,110470534,Grand Theft Auto Vice City,61.0,0.2,61.0,1.0
57651,127426141,Grand Theft Auto Vice City,0.7,0.2,61.0,0.011475409836065572
57652,155919035,Grand Theft Auto Vice City,2.1,0.2,61.0,0.034426229508196717
57653,116876958,Grand Theft Auto Vice City,6.2,0.2,61.0,0.10163934426229508
57654,8259307,Grand Theft Auto Vice City,5.3,0.2,61.0,0.08688524590163935
57655,86481908,Grand Theft Auto Vice City,2.2,0.2,61.0,0.036065573770491806
57656,95037089,Grand Theft Auto Vice City,1.9,0.2,61.0,0.031147540983606555
57657,30519870,Grand Theft Auto Vice City,6.2,0.2,61.0,0.10163934426229508
57658,32126281,Grand Theft Auto Vice City,0.4,0.2,61.0,0.006557377049180328
57659,172518437,Grand Theft Auto Vice City,2.4,0.2,61.0,0.03934426229508197
57660,81170946,Grand Theft Auto Vice City,5.1,0.2,61.0,0.08360655737704918
57661,119239620,Grand Theft Auto Vice City,1.4,0.2,61.0,0.022950819672131147
57662,75134679,Grand Theft Auto Vice City,3.4,0.2,61.0,0.05573770491803279
57663,77214425,Grand Theft Auto Vice City,0.4,0.2,61.0,0.006557377049180328
57664,124443679,Grand Theft Auto Vice City,0.2,0.2,61.0,0.003278688524590164
57665,35864169,Grand Theft Auto Vice City,0.3,0.2,61.0,0.004918032786885246
57666,39941720,Grand Theft Auto Vice City,0.6,0.2,61.0,0.009836065573770493
57667,162288536,Grand Theft Auto Vice City,4.2,0.2,61.0,0.06885245901639345
57668,128470551,Grand Theft Auto Vice City,1.5,0.2,61.0,0.024590163934426233
57669,20200395,Droplitz,0.6,0.1,1.8,0.3333333333333333
57670,58768356,Droplitz,0.9,0.1,1.8,0.5
57671,136135322,Droplitz,0.1,0.1,1.8,0.05555555555555556
57672,2259650,Droplitz,0.4,0.1,1.8,0.22222222222222224
57673,22301321,Droplitz,0.2,0.1,1.8,0.11111111111111112
57674,11149819,Droplitz,1.8,0.1,1.8,1.0
57675,50818751,Droplitz,0.7,0.1,1.8,0.3888888888888888
57676,26762388,Droplitz,0.1,0.1,1.8,0.05555555555555556
57677,20200395,Assassin's Creed,0.2,0.2,69.0,0.0028985507246376808
57678,135879753,Assassin's Creed,2.0,0.2,69.0,0.028985507246376805
57679,78341587,Assassin's Creed,1.2,0.2,69.0,0.017391304347826087
57680,92393218,Assassin's Creed,47.0,0.2,69.0,0.6811594202898551
57681,101690993,Assassin's Creed,21.0,0.2,69.0,0.3043478260869565
57682,53898495,Assassin's Creed,4.1,0.2,69.0,0.059420289855072465
57683,82046939,Assassin's Creed,4.0,0.2,69.0,0.05797101449275361
57684,240405101,Assassin's Creed,4.5,0.2,69.0,0.06521739130434782
57685,9128105,Assassin's Creed,3.5,0.2,69.0,0.050724637681159424
57686,122026623,Assassin's Creed,29.0,0.2,69.0,0.42028985507246375
57687,22371742,Assassin's Creed,10.9,0.2,69.0,0.15797101449275364
57688,37490443,Assassin's Creed,29.0,0.2,69.0,0.42028985507246375
57689,103260848,Assassin's Creed,12.4,0.2,69.0,0.17971014492753626
57690,34582304,Assassin's Creed,11.5,0.2,69.0,0.16666666666666666
57691,94269421,Assassin's Creed,3.7,0.2,69.0,0.05362318840579711
57692,43955374,Assassin's Creed,3.3,0.2,69.0,0.04782608695652173
57693,33865373,Assassin's Creed,1.1,0.2,69.0,0.01594202898550725
57694,86469479,Assassin's Creed,2.4,0.2,69.0,0.034782608695652174
57695,17995238,Assassin's Creed,0.8,0.2,69.0,0.011594202898550723
57696,226490758,Assassin's Creed,4.4,0.2,69.0,0.063768115942029
57697,34919318,Assassin's Creed,24.0,0.2,69.0,0.3478260869565217
57698,111003065,Assassin's Creed,1.1,0.2,69.0,0.01594202898550725
57699,9946133,Assassin's Creed,2.8,0.2,69.0,0.04057971014492753
57700,50255774,Assassin's Creed,7.6,0.2,69.0,0.11014492753623188
57701,62990992,Assassin's Creed,13.5,0.2,69.0,0.1956521739130435
57702,76451157,Assassin's Creed,7.3,0.2,69.0,0.10579710144927536
57703,92503355,Assassin's Creed,2.7,0.2,69.0,0.0391304347826087
57704,16645459,Assassin's Creed,12.3,0.2,69.0,0.1782608695652174
57705,51822361,Assassin's Creed,15.6,0.2,69.0,0.22608695652173916
57706,74772820,Assassin's Creed,69.0,0.2,69.0,1.0
57707,58345543,Assassin's Creed,16.5,0.2,69.0,0.2391304347826087
57708,154230933,Assassin's Creed,9.3,0.2,69.0,0.13478260869565215
57709,162288536,Assassin's Creed,4.4,0.2,69.0,0.063768115942029
57710,114838001,Assassin's Creed,7.3,0.2,69.0,0.10579710144927536
57711,42657809,Assassin's Creed,15.5,0.2,69.0,0.2246376811594203
57712,99096740,Assassin's Creed,10.5,0.2,69.0,0.15217391304347827
57713,20200395,Lead and Gold - Gangs of the Wild West,0.2,0.2,11.5,0.017391304347826087
57714,60217594,Lead and Gold - Gangs of the Wild West,0.5,0.2,11.5,0.043478260869565216
57715,83420834,Lead and Gold - Gangs of the Wild West,0.8,0.2,11.5,0.06956521739130435
57716,36791999,Lead and Gold - Gangs of the Wild West,11.5,0.2,11.5,1.0
57717,49893565,Lead and Gold - Gangs of the Wild West,6.3,0.2,11.5,0.5478260869565217
57718,53990357,Lead and Gold - Gangs of the Wild West,10.2,0.2,11.5,0.8869565217391304
57719,71323029,Lead and Gold - Gangs of the Wild West,7.7,0.2,11.5,0.6695652173913044
57720,17995238,Lead and Gold - Gangs of the Wild West,1.4,0.2,11.5,0.1217391304347826
57721,9946133,Lead and Gold - Gangs of the Wild West,0.3,0.2,11.5,0.026086956521739132
57722,46028967,Lead and Gold - Gangs of the Wild West,1.6,0.2,11.5,0.1391304347826087
57723,80494893,Lead and Gold - Gangs of the Wild West,0.3,0.2,11.5,0.026086956521739132
57724,50818751,Lead and Gold - Gangs of the Wild West,3.1,0.2,11.5,0.26956521739130435
57725,20200395,Killing Floor Mod Defence Alliance 2,0.2,0.1,13.0,0.015384615384615384
57726,67492611,Killing Floor Mod Defence Alliance 2,2.8,0.1,13.0,0.21538461538461534
57727,43360645,Killing Floor Mod Defence Alliance 2,0.2,0.1,13.0,0.015384615384615384
57728,66939289,Killing Floor Mod Defence Alliance 2,1.7,0.1,13.0,0.13076923076923078
